Name;Address;Zip;City;Phone;Fax;E-Mail;URL
CP Maschinenbau AG;Kappelner Str. 27,;24966;Sörup;04635 29 34 41;;info@cpmag.de;http://www.cpmag.de
Anthon GmbH Maschinenbau;Schäferweg 5,;24941;Flensburg-Friesischer Berg;;;info@anthon.de;http://www.anthon.de
Flensburger Maschinenbau-Anstalt Ullrich GmbH & Co. KG;Max-Planck-Str. 1,;24941;Flensburg-Südstadt;0461 9 03 05-0;;fma@fma-ullrich.de;http://www.fma-ullrich.de
KD-Putz e.K. Birgit Putz Maschinenbau;Osterende 15,;25884;Viöl;;;info@kd-putz.de;https://kd-putz.de
Kersten Jan Maschinenbau;Heideland-West 3,;24976;Handewitt-Weding;0461 9 37 68;;;http://www.kersten-maschinenbau.de
Lass Hans-Otto Maschinenbau;Lutzhöfter Str. 1,;24977;Grundhof;04636 3 64;;;
Kitzinger Maschinenbau GmbH;Altholzkrug 9,;24976;Handewitt-Weding;0461 9 53 66;;info@kitzinger-gmbh.de;http://www.kitzinger-gmbh.de
Lehmann Bodo Maschienenbau;Krausestr. 4,;15517;Fürstenwalde/Spree;03361 5 02 30;;;
Heckmann Stahl- u. Metallbau Ost GmbH;Oderlandstr. 3,;15890;Eisenhüttenstadt;03364 75 39-0;;info-ehs@Heckmann-mt.de;http://www.Heckmann-mt.de
Kuhla Thomas Maschinenbaumeister;Redeneck 1a,;15913;Schwielochsee-Goyatz;035478 6 46;;;
Heckmann Engineering und Anlagenbau GmbH & Co.KG;Oderlandstr. 22,;15890;Eisenhüttenstadt;03364 2 80 09-0;;engineering@heckmann-mt.de;http://www.heckmann-mt.de
FMB GmbH Fördertechnik und Maschinenbau Beeskow;Charlottenhof 13,;15848;Beeskow;03366 5 01 30;;info@fmb-beeskow.de;http://fmb-beeskow.de
STAMA Stahl- und Maschinenbau Bad Saarow GmbH;Fürstenwalder Chaussee 27,;15526;Bad Saarow-Pieskow;033631 8 95-0;;info@STAMA-GmbH.com;http://www.STAMA-GmbH.com
Ancon GmbH;Walramstraße 23,;65510;Idstein;06126 9 56 35 70;;info@ancon.gmbh;
Brisay Maschinen GmbH Maschinenbau;Mittelweg 4,;63762;Großostheim-Ringheim;06026 99 70;;info@brisay.de;https://www.veit.de
Scheuer Maschinenbau GmbH;Richer Str. 18,;64823;Groß-Umstadt;;;;
Scheuer Maschinenbau GmbH Maschinenbau;Richer Str. 18,;64823;Groß-Umstadt;06078 22 34;;info@scheuermb.de;http://www.scheuermb.de
Micro Maschinenbau Gesellschaft für Konstruktion, Planung und Fertigung mbH;Am Spitalacker 8,;63571;Gelnhausen;06051 9 16 78 80;;info@micro-maschinenbau.de;http://www.micro-maschinenbau.de
Tröster Maschinenbau GmbH;Pfingstweide 1,;35428;Langgöns;06447 9 30 40;;troester.maschinenbau@t-online.de;http://www.troester-maschinenbau.de
Butzbacher Schleifmittel-Werke GmbH Maschinenbau;Alte Wetzlarer Str. 4-8,;35510;Butzbach;06033 8 90 50;;info@butzbacher.de;http://www.bsw-grinding.com
MiM GmbH Montage-Instandsetzung-Maschinenbau;Albert-Einstein-Str. 15,;64739;Höchst i. Odw.;06163 9 39 94 90;;info@mimgmbh.de;http://www.mimgmbh.de
HML Haseneder Maschinenbau e.K.;Heringer Fahrweg 11,;65597;Hünfelden-Kirberg;06438 30 78;;info@hml-hm.com;http://www.hml-hm.com
Innovativer Maschinenbau Pfeifer GmbH & Co. KG;Werrastr. 10,;35625;Hüttenberg-Hochelheim;06403 60 98 30;;info@imp-huettenberg.de;http://www.imp-huettenberg.de
Innovativer Maschinenbau Pfeifer GmbH & Co. KG;Werrastr. 10,;35625;Hüttenberg;;;;
MEWI-Maschinenbau GmbH;Zeller Gewerbezentrum 13a,;64732;Bad König;;;;
MEWI-Maschinenbau GmbH;Zeller Gewerbezentrum 13a,;64732;Bad König-Zell;06063 55 47;;mewi-gmbh@t-online.de;http://www.einlatt-blitz.de
Weber Bernd u. Walter KFZ und Maschinenbau;Hauptstr. 3,;56370;Dörsdorf;06486 15 84;;kontakt@autohaus-weber-doersdorf.de;http://www.autohaus-weber-doersdorf.de
T2 Maschinenbau GmbH;Im Dollenstück 4,;35625;Hüttenberg-Rechtenbach;06441 2 10 16 80;;mailbox@t2maschinenbau.de;http://www.t2maschinenbau.de
DVS Universal Grinding GmbH;Werner-von-Siemens-Str. 1,;35510;Butzbach;06033 1 81 76 00;;info@dvs-ug.de;https://www.dvs-technology.com/dvs-universal-grinding
Rima Dienstleistungs Service;Am Buchacker 4,;35647;Waldsolms;06085 31 76;;richard-malas@t-online.de;
Baer Antonia;Unterm Stein 28,;65606;Villmar;06474 27 47 59;;;
Römheld GmbH;Römheldstr. 1-5,;35321;Laubach;06405 8 90;;info@roemheld.de;http://www.roemheld-gruppe.de
Diehl Hans A. Mechanikermeister;Grünberger Str. 36,;35423;Lich;06404 24 07;;;
Peetsch GmbH Schleif- & Motorentechnik Maschinenbau;Zinkmattenstr. 1,;79108;Freiburg im Breisgau-Brühl;0761 47 75 25-0;;;http://www.peetsch.com
FERCHAU GmbH;Waldkircher Straße 28,;79106;Freiburg im Breisgau;0761 1 51 30 90;;freiburg@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/freiburg
Wassmer Mikrosystemtechnik;Hohe-Flum-Straße 20d,;79650;Schopfheim;07622 6 88 00 10;;info@wasyst.de;https://www.wassmer-mikrosys.de
FERCHAU GmbH;Albert-Schweizer-Straße 16,;78052;Villingen-Schwenningen;07721 40 46 60;;villingen-schwenningen@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/villingen-schwenningen
Rheinauer GmbH Motoren- u. Maschinenbau;Gündlinger Str. 6,;79111;Freiburg im Breisgau-St. Georgen;0761 1 37 32 26-0;;;https://rheinauer-motoren.de
Hoch Karl GmbH Maschinenbau;Waldkircher Str. 54-56,;79211;Denzlingen;07666 88 24-0;;;http://www.hoch-denzlingen.de
Kaltenbach Engineering / Maschinenbau Beratung;Stürtzelstr. 9,;79106;Freiburg im Breisgau-Stühlinger;07644 3 95 12 51;;info@kaltenbach-engineering.de;https://www.kaltenbach-engineering.de/
Fischer Fleischereimaschinen und Maschinenbau OHG;Blankreutestr. 13,;79108;Freiburg im Breisgau-Hochdorf;0761 13 24 32;;;http://www.ffmfischer.de
Mechanical Design Hoffmann;Hauptstr. 37,;77781;Biberach;0176 78 77 62 04;;alex@mechanical-design-hoffmann.de;https://www.mechanical-design-hoffmann.de
EFD Induction GmbH;Lehener Str. 91,;79106;Freiburg-Betzenhausen;0761 88 51-0;;;https://www.efd-induction.com
Caliandro Brigitte u. Piccolino Minishop;Badenweilerstr. 2,;79115;Freiburg im Breisgau-Weingarten;0761 42 96 53 17;;;
KVT GmbH;Lindenbergstr. 5,;79199;Kirchzarten;07661 79 88;;;http://www.k-vt.de
Dr. Keller Maschinen GmbH;Ziegelhofstr. 35,;79110;Freiburg im Breisgau-Lehen;0761 8 85 00 30;;;https://dr-keller.de
Pokarn GmbH;Rennemattenweg 17,;79576;Weil am Rhein-Haltingen;07621 6 95 66;;;http://www.pokarn-gmbh.de
Machine Equipment GmbH WP;Eschholzstr. 24,;79106;Freiburg im Breisgau-Stühlinger;0761 59 00 05 81;;;
HighLine Technology GmbH;Merzhauser Str. 76,;79100;Freiburg im Breisgau-Wiehre;01520 3 62 13 83;;;http://www.highline-technology.com
HELMUT BIRRAS Maschinenbau;Josefstr. 32,;79618;Rheinfelden (Baden);07623 6 28 22;;;http://www.birras.de
BPI Geräte GmbH Maschinenbau;Langstr. 14,;78050;Villingen-Schwenningen;07721 9 87 20;;;
Reinhardt GmbH Maschinenbau;Güterbahnhofstr. 1,;78048;Villingen-Schwenningen;07721 84 41-0;;;
AZ-Technik GmbH;Munzinger Str. 10,;79111;Freiburg-St. Georgen;0761 55 40 40;;;http://www.az-technik.de
Reuter Chemische Apparatebau KG Apparatebau;Engesserstr. 4B,;79108;Freiburg im Breisgau-Brühl;0761 5 59 64-60;;;http://www.rca-separations.de
Scholz Gerätebau u. Lichttechnik GmbH & Co. KG;Linnéstr. 10,;79110;Freiburg im Breisgau-Mooswald;0761 8 29 20;;;https://www.scholzmedizin.de
TRIENERGY Deutschland GmbH;Fischerinsel 1,;79227;Schallstadt-Wolfenweiler;07664 5 08 90 40;;;http://www.tritec-energy.com
Sylla Matar Herr Maschinen Anlagen Führer;Neuenburger Str. 13,;79115;Freiburg im Breisgau-Haslach;0761 1 37 90 95;;;
boulderkitchen GmbH;Munzinger Str. 4,;79111;Freiburg im Breisgau-St. Georgen;0761 48 82 16 90;;;
Saier Dosiertechnik GmbH;Industriestr. 27,;79194;Gundelfingen;0761 5 92 52-0;;;https://www.saier.eu
Willtec Messtechnik GmbH & Co. KG;Eschenweg 4,;79232;March-Hugstetten;07665 9 34 65-0;;;https://www.willtec.de
Wandres GmbH micro-cleaning;Im Gewerbepark 8,;79252;Stegen;07661 93 30-0;;;http://www.wandres.com
PSE Projects GmbH;Steinhalde 73,;79117;Freiburg im Breisgau-Ebnet;0761 1 20 86 96;;;http://www.pse-projects.de
Reisacher Thomas;Rathausstr. 23,;79288;Gottenheim;07665 94 06 21;;;http://www.rmm-reisacher.de
Hipne GmbH;Blumenstr. 4,;79276;Reute;07641 9 54 51 60;;;http://www.hipne.com
Scherer Hubert Maschinen u. Gerätebau;Lindenstr. 10,;79258;Hartheim am Rhein-Bremgarten;07633 34 72;;;http://www.maschinenbau-scherer.de
Leibinger SMB Technik GmbH;Brühlstr. 10,;79331;Teningen-Köndringen;07641 4 68 85-0;;;http://www.leibinger.eu/
VARIOPRINT Alexander Mühlhäußer;Falkensteinerstr. 18A,;79189;Bad Krozingen-Hausen an der Möhlin;07633 94 88 39;;;https://www.varioprint.de
Fritz Herr Baumaschinenhandels AGH Herr Baumaschinen;Lerchenweg 8,;79353;Bahlingen am Kaiserstuhl;07663 60 54 31;;;http://www.agh-herr.de
Scheiffelen Thomas;Elzmatte 4,;79183;Waldkirch-Suggental;07681 4 74 69 23;;;http://www.scheiffelen.de
Fichter formtec GmbH;Bruckmatten 6,;79356;Eichstetten am Kaiserstuhl;07663 9 14 39 70;;;
Mewa Kaffee GmbH;Scheffelstr. 47,;79199;Kirchzarten;07661 6 28 04 28;;info@mewa-kaffee.de;http://www.mewa-kaffee.de
Wetzel Michael;Ziegelstr. 1,;79294;Sölden;0761 4 00 41 68;;;http://www.landmaschinen-wetzel.de
KEBA GmbH & Co KG;Gerberstr. 2,;79206;Breisach am Rhein;07667 94 18 97;;;https://www.keba-handel.de
Gürtner Apparatebau;Wöllinger Str. 8,;79346;Endingen am Kaiserstuhl;07642 92 61-0;;;http://www.guertner-apparatebau.de
Kinematica GmbH;Münstertäler Str. 12,;79427;Eschbach-Gemeinde Hartheim;07634 50 48 00-0;;;https://www.converm.de
SUTO iTEC GmbH;Grißheimer Weg 21,;79423;Heitersheim;07634 5 04 88 00;;;https://www.suto-iTEC.com
Klingele- Technik GmbH;Dorfstr. 5,;79677;Tunau;07673 88 77 93;;;http://www.klingele-technik.de
Kalms Marco Maschinenhandel;Mauchener Str. 6,;79379;Müllheim;07631 1 64 35;;info@maschinen-kalms.de;https://www.maschinen-kalms.de
Westphal, Mussgnug & Partner;Am Riettor 5,;78048;Villingen-Schwenningen;07721 88 38-0;;mail@wemupat.de;http://www.wemupat.de
Fahrzeug-und Maschinenservice Autowerkstätten;Hintersteig 1,;79874;Breitnau;07652 91 91 06;;;
Reinbold GmbH & Co.KG;Gewerbestr. 13,;79364;Malterdingen;07644 9 26 92-0;;;http://www.reinbold-online.de
Schinhofen Andreas Maschinentechnik;Falkenweg 3,;79235;Vogtsburg im Kaiserstuhl-Achkarren;07662 93 68 86;;;
Ilhan Yilmaz Gastronomiebedarf YILMAZ Gastrobedarf;Haltinger Str. 18,;79379;Müllheim im Markgräflerland;07631 9 35 96 98;;info@yilmaz-gastrobedarf.de;http://www.yilmaz-gastrobedarf.eu
WEIL ENGINEERING GmbH;Neuenburger Str. 23,;79379;Müllheim im Markgräflerland;07631 18 09-0;;;
PANNACH Messtechnik GmbH;Im Käppeleacker 1,;79379;Müllheim-Hügelheim;07631 9 09 30 66;;;http://www.pannach-messtechnik.de
Daniel Kürz Vertrieb Schälomat;Winefeldstr. 6,;77955;Ettenheim;07822 4 48 04 49;;info@schaelomat.de;http://www.schaelomat.de
Xertecs GmbH;Haltinger Str. 8,;79379;Müllheim;07631 9 36 85-0;;;http://www.xertecs.com
Neugart GmbH;Keltenstr. 16,;77971;Kippenheim;07825 8 47-0;;;https://www.neugart.com/de-de/
Buckbee-Mears Europe GmbH;Renkenrunsstr. 24,;79379;Müllheim im Markgräflerland;07631 8 02-0;;;
S + K Robotertechnik GmbH;Todtmooser Str. 84,;79872;Bernau im Schwarzwald-Oberlehen;07672 9 05 22;;;http://www.sk-robotertechnik.de
Faller Willi Maschinenbaumeister;Rotkreuzweg 21,;79853;Lenzkirch-Saig;07653 4 95;;;
COBES GmbH;Rudolf-Hell-Str. 8A,;77955;Ettenheim;07822 78 72 40;;;https://www.cobes.de/
Weßbecher Patrick Drehteilefertigung;Vordertal 10A,;77716;Fischerbach;07832 9 75 90 60;;;https://www.pw-drehteile.de
NEUMAIER INDUSTRY GmbH & Co. KG;Mühlenmatten 6,;77716;Hofstetten;07832 9 99 50;;;
Metalltechnik GmbH;Fabrikstr. 1,;79650;Schopfheim-Langenau;07622 6 67 00-0;;;http://www.metalltechnikgmbh.de
IBO - Anlagenbau GmbH;Gewerbestr. 36,;77966;Kappel-Grafenhausen;07822 7 67 60 20;;;https://www.ibo-ohnemus.de
Nela Brüder Neumeister GmbH;Gottlieb-Daimler-Str. 15,;77933;Lahr-Lahr/Schwarzwald;07821 58 08-0;;;http://www.nela.de
IMOPEX Deutschland GmbH;Blumenstr. 26,;77933;Lahr/Schwarzwald-Kippenheimweiler;07825 8 64 64 20;;;http://www.imopex.com
Imm Cleaning Solutions GmbH;Ruländerstr. 10,;79418;Schliengen;07635 7 20 48-0;;;
Stihler GmbH Richard;Gutleutstr. 17,;77933;Lahr;07821 27 85-0;;;http://www.stihler-apparatebau.de
Benninger Automation GmbH;Schopfheimer Str. 89,;79669;Zell im Wiesental;07625 13 10;;info@benningergroup.com;https://www.certon.net
SEV GmbH;Fabrikstr. 1,;79650;Schopfheim-Langenau;07622 6 97 11 50;;;http://www.sev-stromerzeuger.com
Romaco Innojet GmbH Pharmaberatungsservice;Daimlerstr. 7,;79585;Steinen;07627 9 23 77-0;;;http://www.innojet.de
HYDRO Systems KG;Ahfeldstr. 10,;77781;Biberach;07835 7 87-0;;;http://www.hydro.de
BeFo Produktion GmbH;Industriestr. 12,;79664;Wehr;07622 66 90 61;;;
K + B Apparatebau GmbH;Hohe-Flum-Str. 44,;79650;Schopfheim;07622 67 90-0;;;http://www.kb-apparatebau.de
BELO Restaurierungsgeräte GmbH;Wiesenstr. 14,;79585;Steinen;07627 17 03;;;http://www.belo-restauro.de
SGI GmbH;Alemannenstr. 24,;79689;Maulburg;07622 6 84 69-0;;;http://www.sgi-gmbh.com
Vibro Mac GmbH;Zeppelinstr. 12,;79585;Steinen;07627 9 72 94 40;;;http://www.vibromac.de
ENTECCOgroup GmbH & Co. KG;Europastr. 2,;77933;Lahr/Schwarzwald;07821 9 80 53 50;;;https://www.entecco.com
Rietsche GmbH, Bernhard;Kinzigstr. 1,;77781;Biberach;07835 33 10;;;http://www.rietsche.de
GAB Neumann GmbH;Alemannenstr. 29,;79689;Maulburg;07622 67 51-0;;;http://www.gab-neumann.de
Addimult Orthopädische Apparate Gmbh;Hüfingerstr. 39B,;78199;Bräunlingen;0771 97 32 03;;;
Fluid Misch- und Dispergiertechnik GmbH;Im Entenbad 8,;79541;Lörrach-Hauingen;07621 58 09-0;;;http://www.ekato.com
Stoll GmbH;Robert-Bosch-Str. 1,;79585;Steinen;07627 92 26 62;;;http://www.stoll-gmbh.de
Karl Wenk GmbH Walzengravuren;Karl-Wenk-Str. 4,;79541;Lörrach-Brombach;07621 95 75-0;;;http://www.wenk-walzen.com
HS-Technik GmbH High-System-Technik;Im Martelacker 12,;79588;Efringen-Kirchen;07628 91 11-0;;;http://www.hs-technik.eu
Stahlbau Schaub GmbH;Brambachstr. 8,;77723;Gengenbach;07803 93 34-0;;;http://www.stahlbauschaub.de
Jassen-Kunststoffzentrum GmbH - Apparatebau, Zuschnitte und Formung;Egertenweg 10,;79585;Steinen;07627 31 65;;;http://www.jassen-gmbh.de
Ritter Maschinen GmbH;Klosterstr. 3,;77736;Zell-Unterharmersbach;07835 63 87-0;;;http://www.ritter-maschinen.com
Hectronic GmbH;Allmendstr. 15,;79848;Bonndorf im Schwarzwald;07703 93 88-0;;;http://www.hectronic.com
Servolift GmbH Apparatebau;Albert-Einstein-Str. 9,;77656;Offenburg-Zunsweier;0781 61 00-0;;;http://www.servolift.de
So Sondermaschinen Vertriebs GmbH;Schaffhauser Str. 22,;79713;Bad Säckingen;07761 93 30 68;;;http://www.so-gmbh.de
ROMESS-Rogg Apparate + Electronic GmbH + Co;Dickenhardtstr. 67,;78054;Villingen-Schwenningen;07720 97 70-0;;;
Martini Siegfried;Rathausstr. 5,;79730;Murg-Oberhof;07763 66 41;;;
Fritz L. Inh. J. Kettner;Grenzweg 10,;79540;Lörrach-Stetten;07621 39 01;;;http://www.kettner-schleiferei.de
RSD Polytec GmbH;Rheingrüttäcker 10,;79713;Bad Säckingen;07761 9 38 50-0;;;
Streicher Maschinenbau GmbH;Argenstr. 58/2,;88079;Kressbronn am Bodensee;07543 60 51-0;;info@streicher-ut.de;http://www.streicher-ut.de/
Moog GmbH Brückenzugangstechnik Maschinenbau;Im Gewerbegebiet 8,;88693;Deggenhausertal-Untersiggingen;07555 9 33-0;;info@moog-online.de;http://www.moog-online.com
Riedmayer Engineering & Maschinenbau GmbH;Wilhelm-Brielmayer Str. 9,;88213;Ravensburg-Bavendorf;0751 56 08 35-0;;;
Port Rudolf Metall- u. Maschinenbau Metallbau;Wolketsweiler 7,;88263;Horgenzell-Wolketsweiler;07504 70 63;;;
Laux Metalltechnik Maschinenbau;Brielhofstr. 2,;88213;Ravensburg-Schmalegg;0751 7 91 47 16;;;
P. Konzett Verzahnungs- und Präzisionstechnik GmbH Maschinenbau;Gewerbegebiet 10/2,;88213;Ravensburg-Schmalegg;0751 97 71 41 21;;info@pkonzett.com;http://www.pkonzett.com
Merkle Metall- und Sondermaschinenbau GmbH;Niederbieger Str. 39,;88255;Baienfurt;0751 5 20 52;;info@merklemetall.de;http://www.merklemetall.de
FERCHAU GmbH;Otto-Lilienthal-Straße 6,;88046;Friedrichshafen;07541 70 07 60;;friedrichshafen@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/friedrichshafen
HARTER GmbH;Harbatshofen 50,;88167;Stiefenhofen;08383 9 22 30;;;
E.A. Lang GmbH & Co. KG Maschinenbau;Weidenstr. 3,;88212;Ravensburg-Innenstadt;0751 36 32 30;;;
Rothmund Maschinenbau GmbH;Unterbachstr. 25,;88422;Bad Buchau-Kappel;07582 93 01-0;;info@rothmund-mb.de;http://www.rothmund-mb.de
Frick Maschinenbau GmbH & Co. KG;Lehmgrubenweg 3,;78256;Steißlingen;07738 92 31 61;;;http://www.frick-maschinenbau.de/
MAZ Maschinen- und Apparatebau GmbH + Co. KG Maschinenbau;Igelswieser Str. 14,;88605;Meßkirch;07575 92 26-0;;;http://www.maz-messkirch.de/
Orbitalum Tools GmbH Maschinenbau;Josef-Schüttler-Str. 17,;78224;Singen (Hohentwiel);07731 7 92-2 00;;tools@orbitalum.com;https://www.orbitalum.com
Kuttruff Maschinenbau GmbH;Grubwaldstr. 27,;78224;Singen (Hohentwiel);07731 14 49 99-0;;;http://www.kuttruff-maschinenbau.de/
MTS Maschinenbau GmbH;Flachsstr. 12,;88512;Mengen;07572 76 13-0;;;http://www.mts-mengen.de/
Frick Maschinenbau GmbH & Co. KG;Lehmgrubenweg 3,;78256;Steißlingen;;;;http://www.frick-maschinenbau.de/
Daum + Partner Maschinenbau GmbH dpm;Am Lauerbühl 2,;88317;Aichstetten;07565 94 08-0;;;http://www.webco.de/dpm
Günter Frick Maschinenbau GmbH & Co.KG;Böhringer Str. 20,;78224;Singen (Hohentwiel)-Friedingen;07731 94 85 08;;;http://www.frick-maschinenbau.de/impressum.html
Löffler Peter Maschinenbau;Hinterhofen 6,;78253;Eigeltingen;07774 92 05 12;;;
Alfred Bolz Apparatebau GmbH Behälterbau;Isnyer Str. 76,;88239;Wangen im Allgäu;07522 9 16 10;;info@bolz-edel.de;http://www.bolz-edel-tank.de/
AWECO APPLIANCE SYSTEMS GmbH & Co. KG;Schulstr. 27,;88099;Neukirch;07528 20-0;;;http://www.aweco.de
Fix Jürgen Ing.grad. Ingenieurservice;Robert-Mayer-Str. 11,;88239;Wangen im Allgäu;07522 39 95;;info@isw-fix.de;http://www.isw-fix.de
FORCAM GmbH;An der Bleicherei 15,;88214;Ravensburg-Weißenau;0751 3 66 69-0;;;http://www.dhbw-ravensburg.de
Traub Metallbau;Hasengärtlestr. 49,;88326;Aulendorf;07525 9 22 87-0;;traub@metallbau-traub.de;http://www.metallbau-traub.de/
Thorn P. Prototypenbau;Bodanstr. 21,;78462;Konstanz-Altstadt;07531 1 69 26;;;
ESEM Grünau GmbH & Co. KG Präzisionsgerätebau;Dornierstr. 6,;88677;Markdorf;07544 95 83-0;;;http://www.esem.com
böller bischof Beratende Ingenieure Part GmbB;Manzen 22,;88161;Lindenberg-Manzen;08381 8 07 22 70;;buero@boeller-bischof.de;http://www.boeller-bischof.de
pulsFOG Dr. Stahl & Sohn GmbH;Abigstr. 8,;88662;Überlingen;07551 92 61-0;;;http://www.pulsfog.de
Bihl Anlagen- und Verfahrenstechnik;Johann-Mesmer-Weg 4,;88348;Bad Saulgau;;;;http://www.bihl.de/
Wegner Werner Apparatebau;Am Josenberg 17,;78355;Hohenfels-Kalkofen;07557 13 34;;;
Bär Co. Anlagentechnik GmbH, Anlagenbau;Eichenstr. 18,;78256;Steißlingen;;;;http://www.baer-anlagentechnik.de/
Bihl Anlagen- und Verfahrenstechnik;Johann-Mesmer-Weg 4,;88348;Bad Saulgau;07581 52 79 26;;;http://www.bihl.de/
Bär Co. Anlagentechnik GmbH, Anlagenbau;Eichenstr. 18,;78256;Steißlingen;07738 92 32 00;;;http://www.baer-anlagentechnik.de/
EPOKE Maschinenbau A. Thomsen GmbH & Co. KG;Am Kreuzacker 1,;36124;Eichenzell;0171 3 63 34 31;;;
GIM Gesellschaft für Ingenieurleistung und Maschinenbau mbH;Schaffeld 1,;36119;Neuhof-Dorfborn;0173 9 56 52 92;;;http://www.radialcrush.com
eska Kossatz Maschinenbau GmbH;Bürgermeister-Ebert-Str. 13A,;36124;Eichenzell;06659 98 65 00;;info@eska-kossatz.de;http://www.eska-kossatz.de
Hubtex Maschinenbau GmbH & Co. KG;Werner-von-Siemens-Str. 8,;36041;Fulda-Besges;0661 8 38 20;;info@hubtex.com;http://www.hubtex.com
BBM Bub & Best Maschinenbau GmbH;Rochusstr. 17,;36093;Künzell-Wissels;0661 9 62 93 95;;bbm-wissels@t-online.de;http://www.bbm-maschinenbau.de
MSB GmbH & Co. KG;Lindenstr. 12,;97653;Bischofsheim i.d. Rhön;09772 91 11-0;;info@schmittwerke.com;http://www.schmittwerke.com
EPOKE Maschinenbau A. Thomsen GmbH & Co. KG;Am Kreuzacker 1,;36124;Eichenzell;;;;
POMA Systems GmbH;Im Weinfeld 4-6,;36148;Kalbach;06655 9 60 70;;info@poma.de;http://www.poma.de
DIMOS Maschinenbau GmbH;Billèrer Str. 1,;36100;Petersberg;0661 94 14 00;;info@dimos-maschinenbau.de;http://www.dimos-maschinenbau.de
EPOKE Maschinenbau A. Thomsen GmbH & Co. KG;Am Kreuzacker 1,;36124;Eichenzell-Welkers;06659 98 69 60;;info@epoke.de;http://www.epoke.de
Jung Maschinenbau GmbH;Flößerweg 14,;35418;Buseck-Alten-Buseck;;;;
Hastamat Verpackungstechnik GmbH;Naunheimer Straße 57,;35633;Lahnau;06441 6 00 91 00;;;https://www.hastamat.com/
FERCHAU GmbH;Schanzenfeldstraße 12,;35578;Wetzlar;06441 30 98 20;;giessen@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/giessen
Schieferstein Armin Maschinenbau;Gießener Str. 72,;35457;Lollar;06406 16 61;;info@schieferstein-maschinenbau.de;http://www.schieferstein-maschinenbau.de
Jung Maschinenbau GmbH;Flößerweg 14,;35418;Buseck;06408 33 58;;webmaster@jung-gruppe.de;http://www.jung-gruppe.de
FERCHAU GmbH;Zu Den Sandbeeten 4,;35043;Marburg;0421 17 68 80;;marburg@ferchau.com;https://www.ferchau.com/de/de/ueber-uns/niederlassungen/marburg-pharma-life-science
Strecker August GmbH & Co. KG Maschinenbau;Jahnstr. 5,;65549;Limburg a. d. Lahn;06431 9 61 00;;strecker@strecker-limburg.de;http://www.strecker-limburg.de/de
GIP GmbH Waagen- u. Maschinenbau KG;Essener Str. 27,;57234;Wilnsdorf;02739 8 97 50;;gip_wilnsdorf@t-online.de;http://www.gip-waagen.de
Technische Hochschule Mittelhessen;Wiesenstraße 14,;35390;Gießen;0641 30 90;;info@thm.de;https://www.thm.de
Heyligenstaedt Werkzeugmaschinen GmbH;Wilhelmstr. 119,;35392;Gießen;0641 60 52 60;;info@heyligenstaedt.de;http://www.heyligenstaedt.de
Schneider GmbH & Co. KG Optikmaschinenbau;Biegenstr. 8-12,;35112;Fronhausen;06426 9 69 60;;parts-eu@schneider-om.com;http://www.schneider-om.com
Meier Giso GmbH Mechanische Werkstatt;Chattenstr. 46,;35630;Ehringshausen;06449 9 22 80;;info@gisomeiergmbh.de;http://www.gisomeiergmbh.de
Martin - CNC-Präzisionsteile GmbH;Industriestr. 11,;35614;Aßlar;06441 8 16 26;;info@martin-technik.com;http://www.martin-technik.com
Wolff Norbert;Junkernstr. 2,;35460;Staufenberg;06406 9 09 07 17;;;
Elektrobau Gundlach GmbH Elektrotechnik Motorendienst;Zu den Sandbeeten 6,;35043;Marburg-Cappel;06421 1 80 10;;info@gundlach.online;http://www.gundlach.online
Schneidmüller GmbH;Industriestr. 1,;35305;Grünberg-Queckborn;06401 22 57 70;;info@schneidmueller.de;http://www.schneidmueller.de
dwsquare GmbH;Zur Burg 1b,;35102;Lohra;06462 9 16 83 12;;info@dwsquare.com;https://www.dwsquare.com
EHC Electronic Hydraulic Components GmbH & Co. KG;Am Eselspfad 29,;35321;Laubach;06405 2 05 98 22;;webinfo@ehcomponents.de;https://www.ehcomponents.de
Lohnunternehmen de Casê;Goethestr. 24,;35315;Homberg (Ohm);0151 21 75 47 31;;info@lu-de-case.de;http://www.lu-de-case.de
MOTUS Engineering GmbH & Co. KG;Am Wall 17,;35041;Marburg;06420 4 35 98 50;;info@motus-engineering.de;https://www.motus-engineering.de/
Buckard Feinbohrtechnik GmbH;Rabenscheider Weg 1,;35767;Breitscheid;02777 4 11;;;
RK Umformtechnik GmbH & Co. KG;Herborner Str. 45B,;35745;Herborn;02772 58 35 30;;info@rk-umformtechnik.de;http://www.rk-umformtechnik.de
Roth Composite Machinery GmbH;Bauhofstr. 2,;35239;Steffenberg-Niedereisenhausen;06464 9 15 00;;info@roth-composite-machinery.com;http://www.roth-composite-machinery.com
Beer GmbH;Hauptstr. 2,;35767;Breitscheid;02777 76 67;;beer-medenbach@t-online.de;http://www.beer-medenbach.com
L. Bau Medizintechnik App.Bau;Am Wall 17,;35041;Marburg;06420 8 38 20;;l.bau.medizintechnik@gmail.com;https://l-bau-medizintechnik.de/
